point_id,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true
TNP_0100,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,9.545091705447577,28.179268181403412,32.50475,23.6905,0.0,15466.175416666665,71.95807372935488,3.696800802992974,0.15734991157482686
TNP_0101,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,9.545091705447577,28.179268181403412,32.50475,23.6905,0.0,15466.175416666665,71.95807372935488,3.696800802992974,0.15734991157482686
TNP_0102,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,10.60658362989324,28.126647276211333,32.36816666666667,23.520416666666666,0.0,15321.213749999999,70.18385824436535,3.5797294461173466,0.14121692271721084
TNP_0103,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,11.1382617027101,27.67489996806278,32.2835,23.022666666666666,0.0,13839.055,70.22091089515466,3.6556536864677436,0.15046964795180562
TNP_0104,3653,5.2999541910758285,0.8187838002155088,0.1624970902480756,0.8235388739963944,0.02025732274842595,4,7.653287708732548,28.426878022629808,31.894166666666667,24.299083333333332,0.0,16241.329583333332,73.03635710375035,4.132842412628889,0.15546597960534483
TNP_0105,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,11.1382617027101,27.67489996806278,32.2835,23.022666666666666,0.0,13839.055,70.22091089515466,3.6556536864677436,0.15046964795180562
TNP_0106,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,10.853180947166711,27.32437448672324,32.31991666666666,22.261083333333335,0.0,12935.065416666668,72.46599678346564,3.284385208504425,0.16259373296505963
TNP_0107,3653,5.048638915959485,0.7866090238432492,0.1735815252616066,0.7840629984393008,0.021352313167259787,3,8.95039419655078,24.391726092709185,28.8115,21.640666666666668,0.0,3571.058333333333,79.72957226936762,2.629091500136874,0.14379774362940947
TNP_0108,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,11.166619217081852,27.351401701797606,31.880249999999997,23.072166666666668,0.0,12650.927083333334,69.45561536180308,3.357734510448033,0.14121692271721084
TNP_0109,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,11.366402956474131,26.364340496395663,31.264,21.597166666666666,0.0,9920.337083333334,71.03734042795874,3.3106837987042614,0.15046964795180562
TNP_0110,3653,5.295295067068163,0.8128717773695653,0.16108923050048635,0.815700428727697,0.012866137421297564,3,11.556074459348482,26.11316315357241,31.099416666666663,21.22925,0.0,9294.32625,70.80869821607811,3.3933383520394202,0.15782157278431747
TNP_0111,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,9.545091705447577,28.179268181403412,32.50475,23.6905,0.0,15466.175416666665,71.95807372935488,3.696800802992974,0.15734991157482686
TNP_0112,3653,5.290631888858473,0.8089440468960872,0.14907934421609556,0.8116570034534867,0.006569942513003011,2,11.227637558171365,27.169618008029932,32.20824999999999,23.30383333333333,0.0,11906.758333333331,68.02710238160417,3.610733871703623,0.14174601690481323
TNP_0113,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,11.166619217081852,27.351401701797606,31.880249999999997,23.072166666666668,0.0,12650.927083333334,69.45561536180308,3.357734510448033,0.14121692271721084
TNP_0114,3653,5.290631888858473,0.8089440468960872,0.14907934421609556,0.8116570034534867,0.006569942513003011,2,11.767905830823981,26.576446071721875,31.475666666666662,22.5765,0.0,10067.059166666666,66.99266630166987,2.6509552650789305,0.14174601690481323
TNP_0115,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,9.208935121817683,28.26244547860206,32.37016666666666,23.75558333333333,0.0,15750.032083333334,72.22538484350761,3.8776518158591116,0.15734991157482686
TNP_0116,3653,5.2999541910758285,0.8187838002155088,0.1624970902480756,0.8235388739963944,0.02025732274842595,4,4.651672597864769,28.606016858289987,31.198999999999998,25.27975,0.0,16827.423333333332,74.86463340633269,4.904704466648417,0.15546597960534483
TNP_0117,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,10.60658362989324,28.126647276211333,32.36816666666667,23.520416666666666,0.0,15321.213749999999,70.18385824436535,3.5797294461173466,0.14121692271721084
TNP_0118,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,9.547073638105667,28.315265535176568,32.11641666666666,24.017500000000002,0.0,15898.731666666667,70.8476394972169,3.6946905511451775,0.14121692271721084
TNP_0119,3653,5.111679408705173,0.7746345682449352,0.15667109213900604,0.7755254769895278,0.010402408978921434,3,8.753265808924173,28.34902408978921,31.491999999999997,24.941833333333335,0.0,15912.284166666668,72.76581953189158,4.453104754083402,0.13045864383071296
TNP_0120,3653,5.437572751163428,0.8215984334976926,0.1428997361393857,0.8247086724135473,0.010676156583629894,3,7.25487270736381,28.56866251482799,31.596166666666665,24.983,0.0,16705.787083333336,72.33954432429967,4.635424194725796,0.12884117313589766
TNP_0121,3653,5.437572751163428,0.8215984334976926,0.1428997361393857,0.8247086724135473,0.010676156583629894,3,10.994196550780181,27.420511908020803,31.571916666666663,23.159,0.0,12871.993333333332,70.31734932475591,2.986881558536363,0.12884117313589766
TNP_0122,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,11.326991513824254,26.89871680810293,31.662416666666665,22.24325,0.0,11415.162083333335,70.79319337987042,3.4555267360160595,0.15046964795180562
TNP_0123,3653,5.437572751163428,0.8215984334976926,0.1428997361393857,0.8247086724135473,0.010676156583629894,3,10.538529975362716,28.13381741034766,31.98041666666666,24.27858333333333,0.0,15207.257916666667,71.16289784651885,3.521542111506524,0.12884117313589766
TNP_0124,3653,5.111679408705173,0.7746345682449352,0.15667109213900604,0.7755254769895278,0.010402408978921434,3,9.719515466739665,26.294269436079933,30.4605,23.187916666666666,0.0,8780.785416666668,77.2211114152751,3.561166621042066,0.13045864383071296
TNP_0125,3653,5.194127648508076,0.7908687591493785,0.15076340158732163,0.7930134539444403,0.012318642211880646,3,3.122132493840679,27.740938269915137,29.798916666666663,26.220416666666665,0.0,13665.6475,80.38772857924994,5.259751459987226,0.11500782189202417
TNP_0126,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,11.699715302491102,27.629778378501687,32.354749999999996,23.433083333333336,0.0,13539.092499999999,67.97594910575782,3.525858540925267,0.15046964795180562
TNP_0127,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,12.076693128935123,27.182288073729353,31.933749999999993,22.885166666666667,0.0,12104.44625,67.48547506615567,3.124713591568574,0.15046964795180562
TNP_0128,3653,5.2474154393649055,0.8022058832765958,0.14671903742785972,0.8050014795750728,0.008212428141253765,2,10.36718313714755,25.329674012227393,30.171583333333334,21.630416666666665,0.0,6251.266666666666,72.15835933935578,3.5774009946162972,0.13606537918234454
TNP_0129,3653,5.437572751163428,0.8215984334976926,0.1428997361393857,0.8247086724135473,0.010676156583629894,3,9.547073638105667,28.315265535176568,32.11641666666666,24.017500000000002,0.0,15898.731666666667,70.8476394972169,3.6946905511451775,0.12884117313589766
TNP_0130,3653,5.111679408705173,0.7746345682449352,0.15667109213900604,0.7755254769895278,0.010402408978921434,3,10.062786750615933,25.302871840496397,29.447833333333328,22.069416666666665,0.0,5875.245416666667,76.0397033260334,2.485324162788576,0.13045864383071296
TNP_0131,3653,5.295295067068163,0.8128717773695653,0.16108923050048635,0.815700428727697,0.012866137421297564,3,11.366402956474131,26.364340496395663,31.264,21.597166666666666,0.0,9920.337083333334,71.03734042795874,3.3106837987042614,0.15782157278431747
TNP_0132,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,3.9503093347933205,28.393558148553698,30.877249999999997,25.451333333333334,0.0,16051.07375,76.19704215713112,4.925656766128297,0.15734991157482686
TNP_0133,3653,5.194127648508076,0.7908687591493785,0.15076340158732163,0.7930134539444403,0.012318642211880646,3,8.5837092800438,26.230841887945978,29.97808333333333,23.464666666666666,0.0,8454.959166666666,78.5656332694589,4.062922141618761,0.11500782189202417
